grill,private entrance,free parking,review_scores_location,resort access,review_scores_rating,bedrooms,beds,pool,host_acceptance_rate,reviews_per_month,minimum_maximum_nights,minimum_minimum_nights,bathrooms,neighbourhood_cleansed_num,accommodates,hot tub,fireplace,price,id,host_is_superhost,prop_Entire condo,prop_Entire guest suite,prop_Entire guesthouse,prop_Entire home,prop_Entire rental unit,prop_Entire townhouse,prop_Hotel,prop_Private room,room_Entire home/apt,room_Private room
0,0,1,4.8,0,4.68,3,6,0,100,1.37,1125,3,2,6,8,0,0,246,5859347,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.68,0,4.91,3,2,0,99,3.04,31,2,2.5,5,4,0,0,214,5864046,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.91,0,4.86,1,2,0,100,4.47,1125,2,1,6,2,0,0,80,5880314,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.76,0,4.8,2,2,1,52,0.3,7,2,1,15,4,1,0,198,5930642,1,1,0,0,0,0,0,0,0,1,0
1,1,1,4.74,0,4.9,4,9,0,100,2.78,1125,2,2.5,21,12,0,0,479,5964509,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.93,0,4.92,2,4,0,99,4.39,1125,2,1,19,8,0,0,250,5970743,1,1,0,0,0,0,0,0,0,1,0
0,1,0,4.72,0,4.96,2,2,0,100,8.55,29,1,2,17,4,0,0,144,5984997,1,0,0,0,0,1,0,0,0,1,0
0,1,0,4.88,0,4.83,1,1,0,50,1.12,1125,30,1,18,1,0,0,62,5989908,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.74,0,4.67,2,2,0,99,1.59,15,2,1,5,5,0,0,80,6099376,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.9,0,4.96,1,1,0,100,4.33,1125,2,1,33,2,0,0,108,6162409,1,0,1,0,0,0,0,0,0,1,0
0,0,0,5,0,5,1,1,0,100,0.04,1125,1,1,6,2,0,0,139,6198601,1,0,0,0,0,1,0,0,0,1,0
0,0,0,4.98,0,4.96,1,1,0,100,2.5,1125,2,1.5,6,2,0,0,108,6207147,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.89,0,4.8,1,1,0,100,7.21,1125,1,1,6,2,0,0,107,6210434,0,0,1,0,0,0,0,0,0,1,0
0,1,1,4.98,0,4.95,1,1,0,99,3.59,13,2,1,18,2,0,1,155,6213651,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.81,0,4.75,3,3,0,98,2.45,1125,1,1.5,5,7,0,0,185,6223197,0,0,0,0,1,0,0,0,0,1,0
1,1,0,4.95,0,4.89,2,4,0,100,3.42,1125,1,1,6,4,0,0,164,6225946,1,0,0,0,1,0,0,0,0,1,0
0,1,0,4.95,0,4.98,1,2,0,100,2.2,1125,2,1,7,4,0,2,105,6227141,1,0,1,0,0,0,0,0,0,1,0
0,1,1,4.68,0,4.95,2,2,0,100,1.5,1125,30,1,6,4,0,0,99,6227228,1,0,0,0,0,1,0,0,0,1,0
0,0,1,4.86,0,4.96,2,2,0,100,4.59,1125,2,1,5,6,0,0,193,6235842,0,0,0,0,0,1,0,0,0,1,0
0,1,0,4.72,0,4.95,1,1,0,90,2.11,1125,2,1,5,2,0,0,129,6237779,1,0,1,0,0,0,0,0,0,1,0
1,1,0,4.82,0,4.97,3,6,0,97,1,1125,1,2.5,19,10,0,0,268,6238833,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.74,0,4.69,1,4,0,73,2.39,8,3,1,20,5,0,0,125,6246236,0,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,0,4,5,0,99,2.359074492,1125,1,4.5,23,7,0,0,750,6291787,0,0,0,0,1,0,0,0,0,1,0
1,0,0,4.74,0,4.76,2,2,0,100,6.51,1125,1,1,16,4,0,0,141,6299318,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.86,0,4.86,2,3,1,52,0.07,7,2,2,15,6,1,0,258,6305488,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.67,0,4.83,2,2,0,100,1.46,1125,30,1,2,4,0,0,129,6361524,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,2,2,0,99,2.359074492,1125,1,1,18,4,0,0,250,6375479,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.88,0,4.84,1,1,0,100,5.01,1125,1,1,18,3,0,0,130,6385486,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.62,0,4.8,3,6,0,96,0.42,2,2,2.5,19,10,0,1,275,6402811,0,0,0,0,0,0,1,0,0,1,0
1,0,1,4.9,0,5,4,5,0,99,0.12,1125,2,3,6,8,0,0,500,6415797,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,2,4,1,99,2.359074492,1125,1,2,34,8,0,0,700,6424609,0,1,0,0,0,0,0,0,0,1,0
0,0,1,4.94,0,4.98,1,1,0,100,1.97,1125,1,1,7,2,0,0,99,6424881,0,0,0,0,0,0,0,0,1,0,1
0,0,0,4.95,0,4.94,1,1,0,93,1.14,10,2,1,18,1,0,0,100,6434670,1,0,0,0,0,0,0,0,1,0,1
0,0,1,4.5,0,3.75,1,1,1,99,0.04,3,1,1,4,2,0,0,63,6437109,0,1,0,0,0,0,0,0,0,1,0
0,1,0,4.77,0,4.9,2,2,0,98,3.72,1125,2,1,5,4,0,0,126,6446261,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.82,0,4.77,3,3,1,100,0.7,182,2,2,19,6,0,0,379,6446687,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.74,0,4.78,4,6,0,96,0.27,2,2,3.5,19,12,0,1,380,6451379,0,0,0,0,1,0,0,0,0,1,0
1,0,1,4.71,0,4.99,2,4,0,100,0.93,1125,30,2.5,27,8,0,0,158,6453387,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.7,0,4.73,4,5,0,96,0.47,2,2,3.5,19,10,0,1,392,6466330,0,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,5,1,1,0,99,0.13,1125,1,1,6,2,0,0,225,6493634,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.49,0,4.67,1,2,0,100,2.72,1125,3,1,8,4,0,0,99,6506269,0,0,0,0,0,1,0,0,0,1,0
0,1,0,4.84,0,4.9,1,4,0,99,5.33,1125,1,1,4,6,0,0,97,6512317,1,0,1,0,0,0,0,0,0,1,0
0,1,0,4.96,0,4.99,1,1,0,100,5.18,1125,2,1,6,4,0,0,115,6560581,1,0,0,1,0,0,0,0,0,1,0
0,1,1,4.61,0,4.95,3,8,0,99,1.94,1125,2,3.5,19,10,0,1,506,6561061,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.93,0,4.96,2,3,0,100,2.78,1125,2,1,23,5,0,0,185,6575499,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.7,0,4.83,3,6,0,100,3,1125,2,3,17,10,0,1,246,6600619,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.64,0,4.9,2,3,0,100,3.96,1125,1,1,5,4,1,1,244,6644226,1,0,0,1,0,0,0,0,0,1,0
0,1,1,4.47,0,4.97,3,5,0,100,2.77,1125,2,3.5,19,10,0,1,446,6645502,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.67,0,4.56,1,2,1,100,2.9,1125,1,1,19,5,0,0,136,6646825,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,1,1,0,99,2.359074492,4,3,1,19,2,0,0,400,6659274,0,1,0,0,0,0,0,0,0,1,0
0,0,1,4.83,0,4.8,1,1,0,100,4.11,1125,2,1,7,2,0,0,124,6661949,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.72,0,4.68,2,2,0,100,1.16,1125,3,2.5,7,8,0,1,209,6663109,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.84,0,4.54,1,1,0,100,6.98,1125,1,1,19,4,0,0,117,6688975,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.85,0,4.98,2,2,0,100,0.86,1125,1,2,5,4,0,0,196,6694206,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.75,0,4.8,1,1,0,90,0.57,1125,30,1,13,4,0,0,84,6700201,1,0,0,1,0,0,0,0,0,1,0
0,0,1,4.85,0,4.79,2,2,0,100,2.27,1125,1,1,7,4,0,0,213,6703006,0,0,0,0,1,0,0,0,0,1,0
1,1,1,4.83,0,4.75,5,6,0,95,1.7,1125,1,4,17,12,0,0,526,6703990,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.69,0,4.8,1,1,0,86,1.37,1125,30,1,29,1,0,0,39,6704776,0,0,0,0,0,0,0,0,1,0,1
0,1,1,5,0,5,3,4,0,99,0.23,1125,3,2.5,15,6,0,0,50,6709897,0,0,0,0,1,0,0,0,0,1,0
1,1,0,4.68,0,4.9,2,3,0,93,1.89,1125,2,1,5,4,0,0,153,6710477,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.52,0,4.77,3,4,0,93,1.56,1125,4,1,5,6,0,0,197,6712123,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.9,0,4.91,1,1,0,100,2.04,1125,2,1,14,2,0,0,94,6724955,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,1,2,0,99,2.359074492,1125,1,1,6,4,0,0,200,6729170,0,0,0,0,0,1,0,0,0,1,0
1,0,1,4.92,0,4.96,3,3,0,100,0.46,1125,3,2,15,8,0,1,372,6747666,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.92,0,5,1,2,0,100,0.25,1125,2,1,7,4,0,0,150,6749535,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.95,0,4.87,3,5,0,99,3.13,1125,1,2,24,9,0,1,181,6758464,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.94,0,4.84,3,3,0,99,0.21,1125,2,2,17,6,0,0,100,6778008,0,0,0,0,1,0,0,0,0,1,0
0,0,1,5,0,4.5,1,1,0,99,0.06,1125,1,1,6,2,0,0,59,6851003,0,0,0,0,0,0,0,0,1,0,1
1,1,1,4.87,0,4.88,2,2,0,99,3.71,15,2,2,17,4,0,0,266,6852100,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.87,0,4.91,3,3,0,100,2.21,1125,3,2.5,6,8,0,1,429,6902565,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.5,0,4.5,1,1,0,99,0.02,1125,2,1,24,2,0,0,200,7068164,0,0,0,0,0,1,0,0,0,1,0
1,0,1,4.67,0,4.68,2,2,0,100,1.61,1125,3,1,16,4,0,0,170,7072267,1,0,0,0,1,0,0,0,0,1,0
1,0,1,4.93,0,4.93,1,1,1,100,4.64,1125,2,1,19,4,0,0,172,7092123,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.53,0,4.72,1,1,0,99,4.85,1125,1,1,9,2,0,0,73,7111921,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.97,0,4.94,2,2,0,100,3.82,1125,2,2,17,4,0,0,233,7128065,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.65,0,4.82,1,3,1,97,2.82,1125,2,1,19,5,0,1,183,7221835,1,1,0,0,0,0,0,0,0,1,0
1,0,1,4.92,0,4.94,1,1,0,97,7.94,1125,1,1,8,2,0,0,66,7291013,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.77,0,4.79,2,2,0,86,0.83,90,29,1,24,4,0,0,68,7307832,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.75,0,4.94,1,1,0,100,1.93,1125,30,1,8,2,0,0,67,7329327,0,0,1,0,0,0,0,0,0,1,0
0,1,1,4.89,0,4.89,1,1,0,100,4.99,1125,1,1,24,4,0,0,130,7360288,1,0,0,1,0,0,0,0,0,1,0
1,1,1,4.79,0,4.79,3,4,0,100,2.32,1125,1,3,17,10,0,1,267,7367968,1,0,0,0,1,0,0,0,0,1,0
1,1,0,4.84,0,4.89,3,5,0,100,2.72,1125,2,1,15,9,0,0,156,7380837,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.51,0,4.92,4,9,0,100,1.4,1125,2,3.5,5,12,0,0,464,7383966,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.58,0,4.82,2,2,0,100,4.61,1125,1,1,17,4,0,0,180,7399827,1,0,0,0,0,0,1,0,0,1,0
1,0,1,5,0,4,1,5,0,99,0.05,365,30,3.5,4,11,0,1,110,7419176,0,0,0,0,0,0,0,0,1,0,1
1,0,1,4.82,0,4.84,1,1,0,100,2.83,1125,1,1,15,2,0,1,59,7474432,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.87,0,4.7,3,3,0,96,0.34,1125,2,2,6,6,0,0,289,7604137,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.94,0,4.94,1,1,0,99,0.18,6,1,1,19,3,0,0,250,7617795,0,0,0,0,0,1,0,0,0,1,0
0,0,1,4.7,0,4.76,1,1,0,86,1.6,1125,30,1,29,1,0,0,33,7665393,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.86,0,4.91,1,2,0,0,0.95,1125,30,1,13,2,0,0,39,7680228,0,0,1,0,0,0,0,0,0,1,0
0,0,1,4.85,0,4.94,1,1,0,80,1.42,1125,30,1,24,2,0,0,85,7688877,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.97,0,4.88,1,1,0,100,2.71,1125,2,1,18,3,0,0,131,7692199,1,0,0,1,0,0,0,0,0,1,0
0,1,1,4.91,0,4.95,1,2,1,100,1.96,1125,2,1,15,4,0,0,166,7697579,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.92,0,4.93,3,4,0,100,1.08,1125,2,1.5,1,6,0,0,285,7732118,1,0,0,0,1,0,0,0,0,1,0
1,0,1,4.71,0,4.77,1,1,1,100,4.18,1125,1,1,19,4,0,0,276,7735723,1,1,0,0,0,0,0,0,0,1,0
0,0,0,4.92,0,4.96,1,1,0,99,1.62,100,1,1,6,2,0,0,95,7747039,0,0,0,0,1,0,0,0,0,1,0
0,0,1,5,0,5,3,3,0,100,0.22,60,3,2,6,6,0,0,375,7758096,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.9,0,4.83,1,2,0,99,2.84,1125,2,1,19,4,0,0,154,7759892,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.79,0,4.99,2,1,0,100,2.18,1125,3,2.5,17,8,0,0,352,7761551,0,0,0,0,1,0,0,0,0,1,0
0,1,0,4.96,0,4.98,1,1,0,99,5.16,1125,1,1,24,2,0,0,113,7771795,1,0,1,0,0,0,0,0,0,1,0
0,0,1,4.94,0,4.85,3,8,0,100,0.72,1125,3,3,18,12,0,1,263,7789726,0,0,0,0,1,0,0,0,0,1,0
1,1,1,4.97,0,4.93,4,7,0,100,2.95,1125,1,2,6,12,0,0,237,7799836,1,0,0,0,1,0,0,0,0,1,0
1,0,0,4.62,0,4.68,3,3,0,100,6.16,1125,1,1,20,6,0,0,134,7805346,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.93,0,4.86,2,4,0,100,1.49,1125,3,2,17,8,0,1,315,7823039,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.43,0,4.84,1,1,0,100,1.89,1125,2,1,17,2,0,0,182,7837790,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.87,0,4.83,1,2,0,100,4.41,1125,2,1,15,3,0,0,75,7860065,1,0,1,0,0,0,0,0,0,1,0
1,1,1,4.08,0,4.69,1,11,0,100,0.14,1125,2,1.5,1,9,0,0,349,7868621,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.91,0,4.83,1,1,0,97,4.92,1125,2,1,6,3,0,0,113,7899142,0,0,0,1,0,0,0,0,0,1,0
1,0,1,4.69,0,4.87,1,2,1,100,3.58,1125,2,1,19,3,0,0,171,7899983,1,1,0,0,0,0,0,0,0,1,0
1,1,1,4.78,0,4.68,4,4,0,96,0.85,2,2,2,2,9,0,1,276,7914730,1,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,5,2,2,0,99,0.07,1125,2,2,17,6,0,1,200,7931679,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.86,0,4.75,1,1,0,98,0.59,365,30,1,18,2,0,0,100,7967170,0,0,0,0,0,1,0,0,0,1,0
0,0,1,4.83,0,4.85,1,1,0,98,1.45,1125,2,1,8,2,0,1,89,8017261,0,0,0,0,0,0,0,0,1,0,1
1,1,1,4.97,0,4.96,2,4,0,99,6.57,1125,1,1,18,5,0,0,127,8035818,0,0,0,0,0,0,1,0,0,1,0
1,1,1,4.96,0,4.91,2,3,0,99,7.76,1125,1,1,18,5,0,0,182,8035950,0,0,0,0,0,0,1,0,0,1,0
0,0,0,4.94,0,4.96,1,1,0,93,0.88,10,2,1,18,1,0,0,100,8161882,1,0,0,0,0,0,0,0,1,0,1
0,0,1,4.85,0,4.96,3,6,0,75,0.86,1125,2,3,19,10,0,0,891,8188686,0,0,0,0,1,0,0,0,0,1,0
1,0,1,4.88,0,4.93,3,4,0,100,2.47,1125,1,2,6,10,0,1,333,8218822,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.87,0,4.67,3,5,0,98,2.17,365,1,2,18,9,0,0,198,8239061,0,0,0,0,1,0,0,0,0,1,0
0,0,1,5,0,4.97,1,4,1,100,0.36,1125,30,1,26,6,0,0,120,8240987,1,0,0,1,0,0,0,0,0,1,0
0,1,1,4.98,0,4.99,3,4,0,100,2.23,1125,1,2,17,6,0,1,282,8271426,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.84,0,4.87,1,2,0,99,0.89,1125,30,1,7,2,0,0,39,8290225,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,0,0,2,2,0,99,2.359074492,365,31,2,5,4,0,0,117,8364055,0,0,0,0,1,0,0,0,0,1,0
1,1,0,4.81,0,4.89,2,2,0,99,3.06,1125,3,1.5,13,4,0,1,149,8385922,1,0,0,0,0,0,1,0,0,1,0
0,0,1,4.75,0,5,4,3,0,99,0.21,1125,2,3.5,17,8,0,1,495,8410236,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.92,0,4.78,3,3,0,99,1.3,1125,2,2,15,10,1,2,269,8410601,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.88,0,4.82,3,4,0,99,0.2,1125,1,1,7,6,0,0,131,8445240,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.79,0,4.93,1,1,0,100,5.16,1125,2,1,15,2,0,0,124,8497631,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.84,0,4.9,1,1,0,90,3.39,29,1,1,30,3,0,0,100,8542398,1,0,0,0,0,1,0,0,0,1,0
0,1,0,4.94,0,4.83,1,2,0,100,5.83,1125,1,1,6,2,0,1,125,8547609,1,0,0,0,0,1,0,0,0,1,0
0,0,1,4.73,0,4.96,3,4,0,99,0.57,5,2,2.5,19,6,0,0,350,8593786,0,0,0,0,0,0,1,0,0,1,0
0,0,1,4.73,0,4.95,4,8,0,85,0.92,1125,1,3,5,12,1,1,536,8608294,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.83,0,4.84,3,3,0,99,1.77,1125,30,2,19,8,1,0,117,8689506,1,0,0,0,1,0,0,0,0,1,0
1,0,1,4.45,0,4.91,6,11,0,99,1.35,1125,2,3.5,5,16,0,0,650,8690505,1,0,0,0,1,0,0,0,0,1,0
0,0,1,5,0,5,1,1,1,91,0.01,365,30,1,14,1,0,1,34,8718178,0,0,0,0,0,0,0,0,1,0,1
0,0,0,4.95,0,4.98,1,1,0,99,1.36,1125,2,1.5,19,3,0,0,364,8734371,1,1,0,0,0,0,0,0,0,1,0
1,0,1,4.58,0,4.89,3,5,0,100,2.39,1125,2,2.5,17,10,0,0,520,8759177,1,0,0,0,0,0,1,0,0,1,0
0,1,0,4.85,0,4.96,3,5,0,100,1.62,1125,2,4,6,8,0,0,482,8800840,1,0,0,0,0,0,1,0,0,1,0
1,0,1,4.91,0,4.96,4,5,0,99,3.07,1125,2,3,5,10,0,0,264,8825862,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.88,0,4.94,2,2,0,99,3.86,1125,2,1,6,4,0,0,180,8886777,1,1,0,0,0,0,0,0,0,1,0
0,0,0,4.99,0,5,2,2,0,99,1.8,1125,2,2,19,5,0,0,714,8904707,1,1,0,0,0,0,0,0,0,1,0
0,0,1,4.81,0,4.96,4,5,0,100,0.29,1125,3,3,24,10,0,0,600,8983414,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.97,0,4.95,2,3,0,100,3.71,1125,1,1,24,4,0,0,139,8993928,1,0,1,0,0,0,0,0,0,1,0
0,0,1,4.88,0,4.88,2,3,0,100,6.1,30,1,1,7,2,0,0,79,9004782,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.95,0,4.96,1,2,0,82,4.33,180,1,1,25,4,0,0,125,9024984,1,0,0,0,0,1,0,0,0,1,0
0,0,0,4.97,0,4.7,1,1,0,99,0.47,1125,1,1,19,2,0,0,268,9050243,1,0,0,0,0,1,0,0,0,1,0
1,0,1,4.73,0,4.41,3,5,0,99,1.4,1125,2,2,12,9,0,1,183,9059335,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.94,0,4.85,3,3,0,100,4.78,1125,1,1,18,6,0,0,173,9090089,1,0,0,0,1,0,0,0,0,1,0
0,0,0,5,0,5,2,2,0,99,0.01,1125,1,1.5,18,4,0,0,107,9115217,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.96,0,4.98,1,1,0,95,1.2,1125,30,1,18,2,0,0,150,9118875,1,1,0,0,0,0,0,0,0,1,0
1,0,1,4.69,0,4.92,3,4,0,99,0.85,1125,2,2,7,6,0,1,157,9132878,0,0,0,0,1,0,0,0,0,1,0
0,0,1,5,0,5,1,1,0,99,0.03,1125,1,1,18,3,0,0,100,9156218,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.86,0,4.94,1,2,0,90,1.3,1125,2,1,22,4,0,0,101,9182002,0,0,0,0,0,0,0,0,1,0,1
0,1,0,4.89,0,4.88,1,2,0,91,3.93,1125,2,1,6,5,0,0,146,9185457,0,0,1,0,0,0,0,0,0,1,0
0,1,1,4.75,0,4.85,3,3,0,90,2.74,1125,1,1,16,6,0,0,121,9218062,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.75,0,4.96,3,3,0,100,1.88,1125,3,3.5,7,6,0,0,351,9219413,0,0,0,0,0,0,1,0,0,1,0
1,0,0,4.9,0,4.9,4,6,0,92,1.21,1125,2,4,6,12,1,0,683,9252931,0,0,0,0,1,0,0,0,0,1,0
1,1,1,4.93,0,4.89,2,2,0,100,3.42,1125,1,1,6,6,0,0,220,9260886,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.85,0,4.94,1,1,0,100,3.98,1125,1,1,6,4,0,0,118,9330812,1,0,1,0,0,0,0,0,0,1,0
1,0,0,4.9,0,4.89,3,5,0,92,1.48,1125,2,2,6,7,1,0,425,9348884,0,0,0,0,1,0,0,0,0,1,0
1,1,1,4.9,0,4.99,3,5,0,100,1.27,1125,3,2.5,6,10,0,0,493,9383218,1,0,0,0,1,0,0,0,0,1,0
0,0,1,3,0,5,4,5,0,99,0.01,1125,2,3,20,10,1,1,600,9383501,0,0,0,0,1,0,0,0,0,1,0
0,0,0,4.79,0,4.88,1,1,0,100,2.99,1125,2,1,31,2,0,0,78,9477068,1,0,1,0,0,0,0,0,0,1,0
0,0,1,4.68,0,4.68,1,1,0,50,0.73,1125,31,1,13,2,0,0,50,9482455,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.88,0,4.93,2,3,0,100,4.12,1125,2,1,9,6,0,0,107,9488800,1,0,0,0,1,0,0,0,0,1,0
0,1,0,4.96,0,4.98,1,3,0,100,4.55,90,2,1,6,2,0,0,122,9542478,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.91,0,4.78,1,2,1,100,0.94,182,1,1,19,4,0,0,204,9544821,1,1,0,0,0,0,0,0,0,1,0
1,1,0,4.88,0,4.83,3,3,0,100,0.99,1125,3,1,6,6,0,0,214,9691851,1,0,0,0,1,0,0,0,0,1,0
1,1,0,4.84,0,4.69,4,4,0,100,0.68,1125,3,2,7,7,0,0,202,9692894,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.95,0,4.88,1,1,0,99,4.59,1125,2,1,6,2,0,0,110,9710100,0,0,0,1,0,0,0,0,0,1,0
0,1,1,4.64,0,4.92,2,3,0,100,0.36,1125,2,1,6,6,0,0,140,9716387,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.94,0,4.84,2,3,1,100,1.18,182,1,2,19,6,0,0,393,9726690,1,1,0,0,0,0,0,0,0,1,0
1,1,1,4.89,0,4.83,2,2,1,100,0.8,182,2,2,19,6,0,0,275,9837209,1,1,0,0,0,0,0,0,0,1,0
1,1,1,4.82,0,4.95,1,1,1,100,6.9,1125,1,1,19,4,0,0,182,9860359,1,1,0,0,0,0,0,0,0,1,0
0,0,1,4.74,0,4.68,3,7,0,99,4.54,1125,2,2,7,8,0,0,223,9863459,0,0,0,0,1,0,0,0,0,1,0
1,1,1,4.35,0,4.81,5,6,0,93,0.33,1125,4,2,5,10,0,0,391,9896664,1,0,0,0,1,0,0,0,0,1,0
0,1,0,4.61,0,4.91,1,3,0,100,0.26,730,92,1,29,2,0,1,77,9992590,0,0,0,0,0,1,0,0,0,1,0
1,1,1,4.65,0,4.88,3,4,0,99,4.04,1125,2,2.5,16,9,0,0,122,10017234,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.59,0,4.81,2,2,0,99,1.26,1125,30,2.5,7,6,0,0,100,10036680,0,0,0,0,0,0,1,0,0,1,0
0,0,1,4.8,0,4.45,4,4,0,100,0.54,1125,30,2,24,8,0,0,111,10056974,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.97,0,4.81,3,4,0,99,0.43,1125,2,2,17,8,0,0,288,10106032,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.87,0,4.84,1,2,0,100,7.31,1125,1,1,24,4,0,0,91,10163485,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.86,0,4.87,1,1,0,100,5.74,1125,1,1,6,2,0,0,129,10194770,1,0,0,0,0,0,0,0,1,0,1
1,1,0,4.86,0,4.85,4,10,0,100,2.06,1125,2,2,6,12,0,1,494,10228685,1,0,0,0,1,0,0,0,0,1,0
0,0,1,5,0,5,1,1,1,99,0.01,7,2,1,4,6,0,1,88,10231662,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.96,0,4.98,2,2,0,95,1.05,7,2,2,19,4,0,0,357,10234851,1,0,0,0,1,0,0,0,0,1,0
1,0,1,4.64,0,4.87,3,3,0,99,2.26,1125,30,1,14,4,0,0,80,10267201,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.96,0,4.94,1,1,0,100,9.99,1125,1,1,18,2,0,0,131,10268835,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.83,0,4.93,2,4,1,100,2.28,1125,2,2,19,6,0,2,421,10293691,0,1,0,0,0,0,0,0,0,1,0
0,1,0,4.96,0,4.97,2,3,0,100,5.12,1125,2,2,6,5,0,1,247,10309379,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.61,0,4.82,3,5,0,100,1.5,1125,2,3,19,10,0,0,311,10410232,0,0,0,0,1,0,0,0,0,1,0
1,0,1,4.82,0,4.89,4,9,0,100,2.99,1125,1,2.5,5,12,0,0,332,10411052,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.96,0,4.8,1,1,0,100,5.8,1125,1,1,6,4,0,0,107,10423877,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.78,0,4.88,2,2,0,99,4.65,1125,1,1,16,4,0,0,139,10426942,1,0,0,0,0,0,1,0,0,1,0
